amount,hour,freq_1h,freq_24h,avg_spend,spend_deviation,new_device,new_merchant,weekend,night_txn,fraud
20891.29,16,2,5,553.73,36.6624,0,0,1,0,0
1156.2,8,1,5,880.92,0.3121,0,1,1,0,0
383.91,15,1,8,313.62,0.2234,0,0,0,0,0
1511.67,8,3,4,1528.25,-0.0108,0,1,1,0,0
926.59,14,1,4,1567.8,-0.4087,0,0,1,0,0
787.25,11,3,4,946.06,-0.1677,0,0,0,0,0
2755.21,15,3,7,128.48,20.2875,0,1,0,0,1
3416.12,23,2,8,1331.41,1.5646,0,0,1,1,0
494.85,21,2,10,1531.37,-0.6764,0,0,0,0,0
462.33,0,2,6,120.42,2.8159,0,0,1,1,1
725.91,19,0,3,1626.94,-0.5535,0,0,0,0,0
34.71,6,2,5,707.35,-0.9496,0,0,0,0,0
112.98,21,4,4,1447.32,-0.9213,1,0,0,0,0
8521.19,9,0,2,13771.54,-0.3812,0,0,1,0,0
12931.89,11,1,4,229.74,55.0504,0,0,1,0,1
754.79,7,2,2,573.76,0.315,0,0,1,0,0
2604.08,7,3,6,943.49,1.7582,0,0,0,0,0
1749.13,16,1,6,301.89,4.7782,0,0,1,0,0
111115.03,21,0,4,5752.7,18.3121,0,0,0,0,0
5880.3,14,2,3,97.18,58.9032,0,0,0,0,1
905.17,16,2,6,2438.31,-0.6285,0,1,0,0,0
261.57,17,2,7,378.79,-0.3086,0,0,0,0,0
98.53,9,1,8,501.43,-0.8019,0,0,0,0,0
1488.01,6,1,2,1435.45,0.0366,1,0,0,0,0
352.65,0,1,4,1597.18,-0.7787,0,0,0,1,0
129.88,10,1,1,2103.02,-0.9378,0,1,0,0,0
415.77,9,1,3,1228.58,-0.661,0,0,0,0,0
216.52,6,1,5,919.9,-0.7638,1,0,0,0,1
13776.4,8,1,5,207.86,64.9646,0,0,0,0,0
4115.27,7,1,6,1086.45,2.7852,1,1,0,0,0
1083.6,20,2,4,199.29,4.4152,0,0,0,0,0
10096.22,7,0,5,2347.08,3.3002,0,0,0,0,0
1231.58,13,4,5,601.16,1.0469,0,0,0,0,1
301.29,14,3,7,850.74,-0.6451,0,0,0,0,0
10771.79,13,2,2,579.61,17.5544,0,0,0,0,0
2461.1,7,0,6,331.26,6.4101,0,0,0,0,0
231.4,10,2,4,2513.9,-0.9076,0,0,1,0,0
824.26,6,1,4,463.83,0.7754,0,0,0,0,0
294.88,11,0,3,185.27,0.5884,0,0,0,0,0
137.8,8,2,4,185.74,-0.2567,0,0,0,0,0
4399.59,13,0,11,305.38,13.3633,0,0,1,0,0
19228.04,16,1,3,104.54,181.197,0,0,1,0,1
134.58,13,2,2,875.47,-0.8453,0,0,0,0,0
2551.54,12,1,5,723.18,2.5247,0,0,1,0,0
413.24,11,3,2,63.05,5.4672,0,0,0,0,0
528.11,18,1,5,1212.95,-0.5641,0,1,0,0,1
450.97,8,2,9,397.87,0.1331,0,0,0,0,0
300.07,16,0,7,416.72,-0.2793,0,0,0,0,0
1179.43,17,1,6,116.38,9.0569,0,0,0,0,1
315.32,11,1,11,2869.31,-0.8898,0,0,1,0,0
1645.31,9,1,2,976.13,0.6848,0,0,0,0,1
1017.03,12,1,7,711.89,0.428,0,0,0,0,1
766.3,7,1,6,201.4,2.791,0,0,1,0,0
281.08,6,2,5,864.08,-0.6739,0,1,1,0,0
461.67,7,1,4,1885.84,-0.7548,0,0,0,0,0
3405.29,8,2,7,1143.59,1.976,0,0,0,0,0
2324.77,13,4,5,265.65,7.7222,0,0,0,0,0
253.07,18,1,4,2089.25,-0.8784,0,0,0,0,1
1272.83,9,2,3,690.97,0.8409,0,0,0,0,0
3384.9,21,2,7,2320.03,0.4588,0,0,0,0,1
89.65,21,0,9,76.99,0.1623,0,0,0,0,0
2477.59,21,1,2,77.61,30.5321,0,0,0,0,0
405.88,18,0,7,393.8,0.0306,0,0,0,0,0
2580.91,11,1,3,469.35,4.4893,0,0,0,0,0
349.01,7,2,6,1628.47,-0.7852,0,0,0,0,0
73.16,14,2,6,1553.08,-0.9523,0,0,0,0,0
95.46,13,0,3,3401.37,-0.9716,0,0,0,0,0
1178.65,18,2,11,641.5,0.836,0,0,0,0,0
1619.03,23,0,6,706.71,1.2891,0,0,0,1,1
282.46,13,1,6,409.44,-0.3094,0,0,0,0,0
2858.03,10,1,4,1291.79,1.2115,0,0,0,0,0
90.71,8,0,4,970.38,-0.9056,0,0,1,0,0
993.15,0,2,5,446.39,1.2221,0,0,0,1,0
178.3,13,2,4,789.79,-0.7733,0,0,1,0,0
412.5,13,1,7,222.13,0.8532,0,0,1,0,0
1177.44,18,0,6,167.33,6.0008,0,0,0,0,0
301.68,13,2,11,1088.39,-0.7222,0,0,0,0,0
615.95,20,0,1,724.57,-0.1497,0,0,1,0,0
4961.38,15,1,4,312.87,14.8103,0,0,1,0,0
461.58,18,0,8,1511.97,-0.6943,0,0,0,0,0
3841.19,8,0,1,220.73,16.3281,0,0,1,0,0
201.43,18,2,3,849.68,-0.762,0,0,0,0,0
2427.72,15,1,17,1009.55,1.4034,0,0,0,0,0
9531.46,8,4,5,1919.02,3.9648,0,0,0,0,1
26.91,8,1,5,881.09,-0.9684,1,0,0,0,0
331.84,20,2,10,1011.46,-0.6713,0,0,1,0,0
2606.09,5,1,5,9796.98,-0.7339,0,0,0,0,0
808.7,12,1,6,1619.82,-0.5004,0,0,0,0,1
1913.56,10,1,2,338.46,4.64,0,0,1,0,0
443.2,15,0,3,689.06,-0.3563,0,0,1,0,0
1248.73,18,1,3,1663.56,-0.2492,0,0,0,0,0
868.25,11,0,10,379.42,1.285,0,0,1,0,0
6321.26,12,1,5,1364.98,3.6284,0,0,0,0,1
1606.21,22,0,6,107.15,13.8606,0,0,0,0,0
1819.66,17,2,5,990.61,0.8361,0,0,0,0,1
591.22,19,0,1,607.96,-0.0275,0,0,0,0,0
527.73,12,2,2,433.32,0.2174,0,0,0,0,0
573.16,9,0,6,193.52,1.9517,0,0,0,0,0
1981.64,11,1,10,1531.92,0.2934,0,1,0,0,1
583.2,16,3,5,1279.94,-0.5439,0,0,0,0,0
1693.69,7,2,6,552.16,2.0637,0,0,0,0,0
24664.03,9,2,3,509.77,47.2897,0,0,0,0,1
4050.87,6,2,3,665.18,5.0822,0,0,0,0,0
672.47,12,2,2,219.68,2.0517,0,0,0,0,0
6646.34,18,2,2,3641.74,0.8248,0,0,0,0,0
594.6,3,2,3,839.75,-0.2916,0,0,1,1,0
51.56,15,1,8,114.7,-0.5457,0,0,0,0,0
241.74,20,3,9,10196.0,-0.9762,0,0,1,0,0
66.27,9,3,3,711.93,-0.9056,0,0,0,0,0
647.25,16,2,4,1738.54,-0.6273,0,0,1,0,1
1127.35,22,2,8,824.53,0.3668,0,0,0,0,0
13556.97,21,1,6,832.92,15.2582,0,0,0,0,0
1790.75,9,1,7,313.69,4.6937,1,0,1,0,0
789.46,7,1,6,7930.73,-0.9003,0,0,0,0,0
3805.14,8,3,4,390.35,8.7256,0,0,0,0,0
39.78,16,2,3,372.57,-0.8908,0,0,0,0,0
1561.53,16,0,6,475.14,2.2816,0,0,1,0,1
3485.26,15,2,6,549.97,5.3275,0,0,0,0,0
119.36,10,0,6,587.9,-0.7956,0,0,0,0,0
6097.48,8,0,5,704.93,7.6389,0,0,0,0,1
1822.1,14,1,7,327.73,4.5459,0,0,1,0,0
588.2,12,0,4,942.21,-0.3753,0,0,1,0,0
2833.23,16,2,8,1780.64,0.5908,0,0,1,0,1
33058.67,12,1,1,222.12,147.1703,0,1,0,0,0
1440.58,10,5,8,6078.56,-0.7629,0,0,0,0,0
1591.34,9,1,8,80.99,18.4216,0,0,0,0,1
550.57,8,4,8,592.66,-0.0709,0,0,1,0,0
306.5,9,1,3,427.16,-0.2818,0,0,1,0,0
3810.45,7,3,5,1071.6,2.5535,0,0,0,0,0
303.65,10,3,3,619.79,-0.5093,0,0,1,0,0
1220.91,5,2,3,253.25,3.806,0,0,1,0,0
535.67,8,2,11,1035.07,-0.482,0,0,1,0,0
2249.51,16,3,4,1315.78,0.7091,0,0,1,0,0
1808.93,10,2,5,722.37,1.5021,0,0,0,0,0
5199.46,15,3,4,431.25,11.0311,0,0,0,0,1
510.29,16,0,5,4105.72,-0.8755,1,0,0,0,0
731.57,14,2,8,8127.98,-0.9099,0,0,0,0,0
252.61,21,3,3,231.56,0.0905,1,0,0,0,0
563.16,3,0,7,3112.58,-0.8188,0,0,0,1,0
1931.3,16,1,3,2166.93,-0.1087,0,0,0,0,0
3413.46,21,3,2,1866.61,0.8282,0,0,1,0,0
274.99,19,1,5,119.49,1.2906,0,0,1,0,0
4041.65,8,2,3,765.33,4.2753,0,0,0,0,0
8378.77,10,4,8,3618.95,1.3149,0,0,0,0,0
2038.87,8,2,4,189.54,9.706,1,0,1,0,0
18309.84,14,2,4,1100.57,15.6225,0,0,1,0,0
343.54,16,0,8,327.07,0.0502,0,0,1,0,1
169.53,10,0,2,3216.47,-0.947,0,0,0,0,0
76.09,13,1,8,4159.37,-0.9815,0,0,0,0,0
10343.01,16,0,9,1621.22,5.3764,0,1,1,0,0
2926.46,12,3,3,676.31,3.3222,0,0,0,0,1
1008.91,18,3,6,597.33,0.6879,0,0,0,0,0
1668.95,17,1,5,578.64,1.881,0,0,0,0,0
202.71,6,1,7,554.81,-0.6335,0,0,0,0,1
42985.92,14,2,4,619.65,68.2615,0,0,0,0,1
1331.19,9,3,3,1871.66,-0.2886,0,0,0,0,0
1292.19,13,4,5,342.21,2.768,0,0,0,0,1
3257.29,21,1,6,1780.49,0.829,0,0,1,0,0
2256.37,19,1,5,16213.13,-0.8608,0,1,0,0,0
1534.29,11,3,4,925.48,0.6571,0,0,1,0,0
335.05,9,2,4,1422.73,-0.764,0,0,0,0,0
2224.31,9,0,6,123.13,16.9277,0,1,0,0,0
18454.01,13,1,1,1063.54,16.3362,0,0,0,0,0
8251.33,7,1,3,536.13,14.3636,0,0,1,0,0
11965.47,13,2,8,2475.77,3.8315,0,0,1,0,0
509.37,0,0,3,3523.69,-0.8552,0,0,1,1,0
248.54,10,1,4,965.82,-0.7419,0,0,0,0,0
908.07,8,0,4,340.92,1.6587,0,0,0,0,0
1192.24,22,2,7,340.38,2.4953,0,1,0,0,1
5660.61,16,1,12,114.76,47.9101,0,0,0,0,1
86.6,10,1,2,447.46,-0.8047,0,0,0,0,0
10876.13,7,1,6,392.55,26.6385,0,0,0,0,1
865.22,13,1,8,2784.06,-0.689,0,0,0,0,0
578.06,8,2,2,3067.54,-0.8113,0,0,1,0,0
240.29,13,2,2,5813.08,-0.9585,0,0,1,0,0
91.63,18,5,6,333.47,-0.7231,0,0,0,0,0
3769.72,14,1,1,344.34,9.9188,0,0,0,0,0
1224.12,15,0,5,257.14,3.746,0,0,0,0,0
158.39,13,2,5,4097.55,-0.9611,0,0,0,0,0
157.18,20,2,4,1549.56,-0.898,0,0,0,0,1
662.7,20,1,3,4123.06,-0.8391,0,1,0,0,0
13407.0,13,2,4,1088.09,11.3112,0,0,0,0,0
742.94,10,0,6,2694.91,-0.724,0,0,0,0,0
115.04,12,2,7,516.78,-0.7759,0,1,0,0,0
758.53,8,0,3,800.88,-0.0528,0,0,0,0,1
728.45,15,3,6,342.86,1.1214,0,0,0,0,0
19.2,13,0,4,764.29,-0.9736,0,0,1,0,0
1010.86,7,1,5,348.53,1.8949,0,0,0,0,0
775.57,8,1,8,1504.8,-0.4843,0,0,0,0,0
3116.01,12,3,8,731.82,3.2535,0,0,0,0,1
17560.97,19,1,10,1069.69,15.4025,0,0,0,0,1
5942.28,14,3,8,2484.53,1.3912,0,0,0,0,0
732.65,15,3,7,775.44,-0.0551,0,0,0,0,0
208.56,10,1,4,539.25,-0.6121,0,0,0,0,1
52054.14,14,2,2,262.55,196.5133,0,0,1,0,1
1198.5,12,0,5,427.7,1.798,0,0,1,0,0
1119.79,15,1,10,271.75,3.1092,0,0,1,0,1
1057.66,6,0,6,2512.21,-0.5788,0,0,0,0,0
1476.05,13,2,7,786.39,0.8759,0,0,0,0,0
883.12,9,3,3,2227.49,-0.6033,0,1,0,0,0
463.82,10,1,10,760.86,-0.3899,1,0,0,0,0
482.85,21,1,6,1746.9,-0.7232,0,0,0,0,0
1044.06,8,0,3,828.21,0.2603,0,0,0,0,0
485.35,10,1,7,611.55,-0.206,0,0,0,0,0
376.43,13,2,3,2144.51,-0.8241,1,0,0,0,0
1286.45,19,0,7,574.08,1.2387,0,1,0,0,0
748.1,11,4,6,828.78,-0.0972,0,0,0,0,0
10467.07,16,0,2,2196.97,3.7626,0,0,0,0,0
20.56,18,1,7,100.47,-0.7875,1,0,0,0,1
5637.86,10,2,4,670.85,7.393,0,1,0,0,0
7109.08,11,7,0,4861.17,0.4623,0,0,1,0,0
48.91,10,1,4,3368.52,-0.9852,0,0,0,0,1
655.87,18,1,6,1362.97,-0.5184,0,0,0,0,0
628.19,6,0,9,360.89,0.7386,0,0,0,0,0
132.79,10,1,2,2203.76,-0.9393,0,0,0,0,0
341.48,15,2,8,309.12,0.1043,0,0,0,0,0
207.29,14,1,2,1224.73,-0.8301,0,1,0,0,0
15190.2,12,5,8,1714.53,7.8551,0,1,0,0,1
4462.74,13,2,6,4095.47,0.0897,0,0,0,0,0
7385.93,8,2,5,1397.02,4.2838,0,1,0,0,0
3237.34,12,3,5,1172.25,1.7602,0,0,1,0,0
201.63,13,5,2,586.66,-0.6552,0,0,1,0,0
499.31,19,0,7,287.68,0.7331,0,0,0,0,0
2284.86,9,2,3,287.16,6.9326,0,0,0,0,0
175.35,19,2,6,683.07,-0.7422,0,0,0,0,0
3195.5,15,1,4,2002.65,0.5953,0,1,0,0,0
764.72,2,0,2,103.15,6.3519,0,0,1,1,0
625.01,16,2,3,1335.45,-0.5316,0,0,0,0,0
3185.74,5,1,5,2852.01,0.117,0,0,1,0,0
2135.37,23,0,9,631.11,2.3797,0,1,0,1,0
638.14,19,0,5,26.43,22.3038,0,0,1,0,0
6241.62,9,0,6,419.98,13.8289,0,0,1,0,1
216.68,9,0,7,492.48,-0.5589,0,0,1,0,0
2762.53,11,2,4,505.07,4.4607,0,1,0,0,1
2669.51,10,0,10,164.18,15.1669,0,0,0,0,0
689.3,11,2,5,478.55,0.4395,0,0,0,0,0
1788.62,10,0,10,2482.1,-0.2793,0,0,1,0,1
167.89,14,2,7,90.0,0.856,0,0,0,0,0
4385.42,8,2,2,569.91,6.6832,0,0,1,0,0
831.01,18,3,3,546.07,0.5208,0,0,0,0,1
500.65,18,1,5,957.69,-0.4767,0,0,0,0,0
5289.68,12,2,2,1764.25,1.9971,1,1,0,0,0
381.26,18,2,1,615.01,-0.3795,0,1,0,0,0
132.6,9,2,3,3593.86,-0.9628,0,0,0,0,0
106.17,2,4,7,351.82,-0.6962,0,1,0,1,1
2721.71,14,2,8,4038.64,-0.326,0,1,1,0,0
160.67,12,1,9,556.43,-0.71,0,1,0,0,0
15247.81,14,2,4,231.79,64.5051,0,0,1,0,1
48.28,19,1,0,169.47,-0.7109,0,0,0,0,0
13970.24,22,2,5,1336.45,9.4462,0,0,0,0,1
1504.97,15,0,2,319.55,3.6981,0,0,0,0,1
948.55,17,0,7,1000.03,-0.0514,0,0,0,0,0
484.26,7,0,4,1432.4,-0.6615,0,0,1,0,0
1995.61,8,1,2,266.9,6.4528,0,0,0,0,0
1036.44,16,3,3,1256.14,-0.1748,0,0,0,0,1
5738.5,12,4,5,180.07,30.6982,0,0,0,0,1
1301.59,12,0,5,255.51,4.0782,0,0,0,0,1
1373.96,10,3,4,1319.15,0.0415,0,0,1,0,0
635.61,14,1,6,1341.39,-0.5258,0,0,0,0,1
1006.85,8,1,8,670.61,0.5007,0,0,0,0,0
1740.11,15,0,5,414.99,3.1854,0,0,0,0,1
84.33,8,5,7,730.38,-0.8833,0,0,0,0,0
145.14,6,4,1,1106.23,-0.868,0,0,0,0,0
3343.91,10,0,5,409.94,7.1397,0,0,0,0,0
1417.0,9,0,2,307.43,3.5975,0,0,1,0,0
832.16,19,3,4,639.21,0.3014,0,0,1,0,0
1127.38,6,1,5,2602.82,-0.5666,0,0,0,0,0
1847.1,8,1,4,270.86,5.7981,0,0,0,0,1
488.02,13,1,5,1150.83,-0.5754,0,0,0,0,0
341.23,12,3,4,3055.8,-0.888,0,0,1,0,0
1471.1,6,1,5,418.72,2.5073,0,0,0,0,1
252.76,0,2,8,3089.92,-0.9179,0,0,0,1,0
2023.09,23,1,3,48.33,40.0356,0,0,0,1,0
85.3,15,0,5,275.06,-0.6874,0,0,1,0,0
5134.48,11,2,9,1736.47,1.9557,0,0,0,0,0
2228.08,12,1,8,176.77,11.5394,0,0,0,0,0
1610.09,9,0,8,1583.59,0.0167,0,0,0,0,0
4788.81,10,2,2,980.14,3.8819,0,0,0,0,0
13335.86,15,2,10,1972.33,5.7585,0,0,1,0,0
5021.86,19,2,1,166.16,29.0476,0,0,1,0,0
69.32,8,3,0,1337.31,-0.9475,0,0,1,0,0
160.88,18,0,5,507.12,-0.6814,0,0,0,0,0
429.56,7,1,1,1940.38,-0.7782,0,0,0,0,0
1140.4,8,3,6,346.32,2.2863,0,0,0,0,0
2383.89,5,1,6,427.38,4.5673,0,0,0,0,0
369.22,7,0,1,1897.86,-0.805,0,0,0,0,0
1451.21,20,1,7,857.67,0.6912,0,0,0,0,0
353.16,12,2,5,1310.27,-0.7299,0,0,0,0,0
438.22,7,1,5,1021.96,-0.5706,0,0,0,0,0
132.95,21,0,6,2121.74,-0.9369,0,0,1,0,0
274.55,19,2,2,407.2,-0.325,0,0,1,0,0
144.38,17,3,2,284.23,-0.4903,0,0,0,0,0
253.71,21,3,4,298.28,-0.1489,0,0,0,0,0
5326.57,8,0,9,101.97,50.7402,1,0,0,0,0
263.99,18,2,5,770.8,-0.6567,0,0,0,0,0
56872.84,16,3,4,451.26,124.7559,0,0,0,0,0
2298.42,19,3,6,571.18,3.0187,0,0,0,0,0
1447.01,17,1,5,115.07,11.4755,0,0,0,0,1
302.62,10,3,10,776.32,-0.6094,0,0,0,0,0
3135.25,17,0,6,470.9,5.6461,0,1,0,0,0
462.45,9,1,11,1629.44,-0.7158,0,0,0,0,0
1316.87,10,0,7,739.38,0.78,1,0,0,0,1
51027.85,7,3,1,503.6,100.1269,0,0,0,0,0
949.48,21,0,7,1156.03,-0.1785,0,0,1,0,0
6148.17,9,1,3,490.99,11.4985,1,0,1,0,1
381.93,13,1,3,1188.91,-0.6782,0,0,1,0,0
1040.56,11,2,2,1286.64,-0.1911,0,0,0,0,1
15618.34,21,0,5,510.54,29.5342,0,0,0,0,0
428.18,10,1,6,496.48,-0.1373,0,0,0,0,0
16625.17,17,0,3,2779.07,4.9805,0,0,1,0,0
3170.45,18,3,9,604.66,4.2364,0,0,0,0,0
471.68,12,0,2,244.11,0.9284,0,0,0,0,0
2831.64,11,1,3,898.18,2.1503,0,0,0,0,0
4716.54,16,2,3,2048.3,1.302,0,0,0,0,0
2786.98,20,0,4,593.66,3.6884,0,0,0,0,0
104.03,17,1,5,379.62,-0.7241,0,0,0,0,0
368.45,9,1,3,1319.42,-0.7202,0,0,0,0,0
756.51,19,0,5,952.44,-0.2055,0,0,0,0,0
980.78,11,2,4,487.17,1.0111,0,0,0,0,0
2782.23,14,2,5,998.35,1.785,0,1,0,0,0
1431.61,18,0,3,537.51,1.6603,0,0,0,0,0
147.97,8,4,4,6502.85,-0.9771,0,1,0,0,0
1939.72,17,1,7,1042.53,0.8598,0,0,0,0,0
2740.45,14,2,7,2197.21,0.2471,0,0,0,0,0
2539.41,19,0,4,551.02,3.6021,0,0,0,0,1
5547.88,8,2,4,2367.4,1.3429,0,0,0,0,0
3831.01,12,1,7,659.53,4.8015,0,0,0,0,0
2183.69,18,3,7,1223.32,0.7844,0,1,0,0,0
987.08,2,3,5,1611.67,-0.3873,0,1,1,1,1
90.79,7,0,3,897.62,-0.8979,0,0,1,0,0
2088.97,23,1,2,414.41,4.0311,0,0,0,1,0
1497.47,9,3,4,377.19,2.9622,0,0,0,0,1
1648.08,22,1,1,266.65,5.1614,0,0,1,0,0
161.56,8,0,6,63.1,1.5361,0,1,0,0,1
216.68,11,1,5,1698.22,-0.8719,0,0,0,0,0
5322.66,17,3,8,507.94,9.4602,0,0,1,0,1
1033.46,15,5,10,1592.72,-0.3509,0,1,1,0,0
3048.03,14,4,4,274.74,10.0577,0,0,0,0,1
1144.22,13,0,5,668.4,0.7108,0,0,0,0,0
1146.69,18,1,3,675.1,0.6975,0,0,0,0,0
4480.21,9,1,5,435.24,9.2724,0,0,0,0,1
505.69,12,2,4,1866.94,-0.7287,0,0,0,0,0
1266.71,8,0,6,1692.06,-0.2512,0,0,0,0,0
548.17,14,1,8,527.02,0.0401,0,0,0,0,0
571.49,9,1,2,1885.67,-0.6966,0,1,1,0,0
689.69,10,1,5,1827.87,-0.6223,0,0,1,0,1
1530.27,12,3,9,2020.93,-0.2427,0,0,1,0,0
534.79,4,1,9,2818.79,-0.81,0,0,0,1,0
7212.96,7,1,10,1499.27,3.8085,0,0,1,0,0
286.6,15,1,7,1869.06,-0.8462,0,0,0,0,0
828.56,12,3,3,575.26,0.4396,0,0,1,0,0
567.03,19,1,3,539.04,0.0518,0,0,0,0,0
9609.11,16,0,7,720.98,12.3108,0,0,0,0,0
1472.67,0,3,3,600.4,1.4504,0,0,1,1,1
5155.23,14,4,10,1039.82,3.954,0,0,0,0,1
118.12,7,1,5,728.93,-0.8368,0,0,0,0,0
1636.93,17,2,5,639.72,1.5564,0,0,1,0,0
4164.89,23,0,5,4108.86,0.0136,0,1,0,1,0
1240.69,13,0,4,2766.22,-0.5513,0,0,0,0,1
5422.0,15,1,4,2806.83,0.9314,0,0,0,0,0
504.75,9,1,5,297.86,0.6923,0,0,0,0,0
9081.74,12,3,6,776.5,10.682,0,0,0,0,1
34487.33,18,3,7,1063.27,31.4056,0,0,1,0,0
636.35,8,0,3,925.62,-0.3122,0,0,1,0,0
562.14,9,1,5,172.33,2.2488,0,0,1,0,0
9701.9,12,0,4,857.29,10.3049,0,0,0,0,0
11723.59,16,3,6,376.03,30.0976,0,0,1,0,0
500.55,11,2,3,1218.97,-0.5889,0,0,0,0,0
583.89,20,1,2,534.79,0.0917,0,0,0,0,1
718.61,7,1,8,151.74,3.7113,1,0,0,0,0
145.96,11,2,3,1072.17,-0.8631,0,0,1,0,1
276.45,16,0,8,278.02,-0.0056,0,0,0,0,0
243.18,9,1,4,2808.32,-0.9131,0,0,0,0,0
346.65,15,3,3,306.59,0.1302,0,0,0,0,0
1041.04,8,6,3,190.0,4.4558,0,0,0,0,1
1558.26,6,4,7,657.0,1.3697,0,0,1,0,1
11223.34,7,2,1,1262.03,7.8868,0,0,0,0,1
245.3,20,1,6,47.53,4.0751,0,1,0,0,0
4800.54,13,3,7,2084.53,1.3023,0,0,0,0,0
795.54,17,1,6,237.48,2.3401,0,0,1,0,0
1018.21,10,1,6,2933.97,-0.6527,0,0,0,0,0
3017.64,14,0,1,207.42,13.4831,0,0,1,0,0
203.55,13,1,5,259.39,-0.2145,0,0,1,0,0
1946.16,21,1,0,437.25,3.4431,0,0,1,0,0
1407.65,16,1,5,3777.96,-0.6272,0,0,0,0,0
2295.43,16,2,5,5200.31,-0.5585,0,0,0,0,0
1692.15,6,4,5,303.63,4.558,0,0,0,0,1
43606.01,13,4,9,174.7,247.1943,0,0,0,0,1
421.32,12,1,8,4093.2,-0.8968,0,0,1,0,0
494.48,20,1,3,100.91,3.862,0,1,1,0,0
430.65,9,2,3,277.48,0.55,0,0,0,0,0
476.65,9,0,8,926.37,-0.4849,0,0,1,0,0
421.54,11,3,8,459.05,-0.0815,0,0,1,0,0
6525.84,9,1,8,248.34,25.1765,0,0,0,0,1
9235.0,7,1,3,113.39,79.7383,0,0,0,0,0
465.86,18,0,0,274.51,0.6945,0,0,0,0,0
314.65,13,2,5,914.09,-0.6551,0,0,1,0,0
2224.13,18,2,5,735.47,2.0214,0,0,0,0,0
478.98,18,1,3,206.46,1.3136,0,0,0,0,0
2833.87,9,2,9,969.91,1.9198,0,0,0,0,0
1486.8,13,3,11,1114.69,0.3335,0,0,0,0,0
112.89,7,1,2,92.91,0.2127,0,0,0,0,0
11173.03,20,2,5,450.0,23.7762,0,0,0,0,0
16217.02,11,1,8,96.98,164.5302,0,0,0,0,0
437.39,11,1,4,3607.46,-0.8785,0,0,0,0,1
613.05,10,0,1,1267.72,-0.516,0,0,0,0,0
1683.78,12,2,6,556.97,2.0195,0,1,0,0,0
1811.09,9,1,9,137.58,12.0765,0,0,1,0,0
2944.86,11,4,6,285.71,9.2747,0,0,0,0,1
22366.21,17,1,4,548.57,39.6997,0,0,0,0,0
840.99,18,2,6,2577.1,-0.6734,0,0,0,0,0
331.14,10,0,5,1090.64,-0.6957,0,0,0,0,0
138.52,12,0,5,862.76,-0.8385,0,1,0,0,0
366.36,19,2,4,688.48,-0.4672,0,0,0,0,1
1043.47,6,0,7,1118.92,-0.0674,0,0,0,0,1
16184.95,19,3,4,2917.87,4.5453,0,0,0,0,0
504.51,8,1,2,102.0,3.908,0,0,0,0,0
1534.07,15,1,4,1012.09,0.5152,0,0,0,0,0
1069.95,14,0,5,812.4,0.3166,0,0,0,0,0
6519.74,13,0,2,846.33,6.6956,0,0,0,0,0
48552.39,18,2,1,1337.05,35.2867,0,0,1,0,0
494.57,7,4,6,1351.92,-0.6337,1,0,0,0,1
526.28,10,0,9,861.69,-0.3888,0,0,1,0,0
5251.35,13,1,7,537.7,8.7501,0,0,0,0,0
3049.82,18,1,6,954.4,2.1932,0,0,0,0,0
17501.83,8,2,6,492.07,34.498,0,0,1,0,1
2633.03,17,2,5,919.7,1.8609,0,0,0,0,0
639.74,11,1,5,1208.88,-0.4704,0,0,1,0,0
2659.74,8,3,5,241.11,9.9896,0,0,0,0,0
5785.18,17,0,3,1613.08,2.5848,0,0,0,0,1
3754.55,7,0,3,1329.12,1.8235,0,0,0,0,0
2347.04,13,0,8,111.91,19.7965,0,0,0,0,0
5431.72,6,2,5,103.25,51.1126,0,0,0,0,0
6335.62,10,1,4,1541.59,3.1078,0,0,1,0,0
8718.81,14,1,2,156.51,54.3587,0,0,0,0,0
2901.74,13,1,4,343.2,7.4333,0,0,1,0,1
853.48,11,1,10,370.49,1.3002,0,0,0,0,0
1366.59,12,1,1,640.75,1.131,0,0,1,0,0
6699.33,9,3,5,1293.65,4.1754,0,0,0,0,0
322.01,12,1,2,2098.81,-0.8462,0,0,0,0,0
1906.47,21,3,3,408.54,3.6576,0,0,0,0,0
607.89,18,1,4,1489.79,-0.5916,0,0,1,0,0
1144.95,8,1,4,1167.67,-0.0194,0,0,0,0,0
7462.74,4,1,8,709.81,9.5004,0,0,0,1,1
1460.67,21,0,3,990.35,0.4744,0,1,1,0,0
1175.74,13,1,2,521.27,1.2531,0,0,1,0,0
142.62,13,1,5,575.94,-0.7511,0,0,0,0,1
3358.94,17,0,4,1128.31,1.9752,0,0,0,0,0
2887.73,10,2,5,195.71,13.6855,0,0,0,0,0
28138.16,12,1,6,257.22,107.9751,0,0,1,0,0
691.13,22,2,4,1068.18,-0.3527,0,0,0,0,0
1523.44,15,3,6,1609.56,-0.0535,0,0,0,0,0
1594.12,8,2,6,1046.81,0.5223,0,0,0,0,0
11686.39,7,1,1,458.9,24.413,0,0,0,0,0
950.57,8,0,2,635.26,0.4956,0,0,0,0,0
1666.59,17,2,2,165.96,8.9877,0,1,0,0,1
2729.42,9,2,3,910.1,1.9968,0,0,0,0,0
1450.86,3,0,5,294.37,3.9155,0,0,0,1,1
561.35,21,3,7,197.73,1.8297,0,0,0,0,1
1467.24,8,0,1,2717.72,-0.46,0,0,0,0,0
5488.71,0,1,3,742.15,6.3871,0,1,1,1,0
